Date,Consumption_MW,Coal_MW,Gas_MW,Hidroelectric_MW,Nuclear_MW,Wind_MW,Solar_MW,Biomass_MW,Production_MW
2013-11-23,953815.0,356516.0,235752.0,210817.0,204990.0,10997.0,2272.0,4752.0,1026145.0
2013-11-24,868581.0,297222.0,185281.0,175868.0,205379.0,94260.0,1296.0,4752.0,964109.0
2013-11-25,993752.0,345213.0,175878.0,187148.0,202494.0,209666.0,3170.0,4752.0,1128151.0
2013-11-26,997510.0,344429.0,193882.0,213187.0,195985.0,175708.0,990.0,4554.0,1128704.0
2013-11-27,1068574.0,376670.0,208362.0,260770.0,204026.0,181701.0,1050.0,4719.0,1237186.0
2013-11-28,1065045.0,352418.0,213264.0,254672.0,203213.0,155664.0,1311.0,4719.0,1185162.0
2013-11-29,1063498.0,340564.0,203824.0,262284.0,203199.0,140198.0,2207.0,4752.0,1157015.0
2013-11-30,935150.0,301034.0,212639.0,232403.0,204286.0,62583.0,5403.0,4752.0,1023083.0
2013-12-01,1041099.0,390235.0,251743.0,139830.0,204945.0,51657.0,0.0,0.0,1038377.0
2013-12-02,1086923.0,370563.0,235068.0,249881.0,205021.0,43400.0,0.0,0.0,1103913.0
2013-12-03,989672.0,338119.0,169206.0,262663.0,203607.0,16568.0,0.0,0.0,990229.0
2013-12-04,931157.0,237768.0,104622.0,336425.0,204535.0,64645.0,0.0,0.0,948069.0
2013-12-05,694961.0,109885.0,102751.0,342707.0,100884.0,9261.0,0.0,0.0,665764.0
2013-12-06,875251.0,208400.0,55481.0,395606.0,200938.0,21037.0,0.0,0.0,881944.0
2013-12-07,868221.0,225740.0,91106.0,358154.0,197875.0,9445.0,1312.0,0.0,883592.0
2013-12-08,860025.0,305456.0,132355.0,140850.0,193605.0,84982.0,6956.0,4474.0,868598.0
2013-12-09,867049.0,306588.0,121341.0,193302.0,196085.0,87658.0,4847.0,3814.0,913646.0
2013-12-10,874523.0,348299.0,137186.0,182464.0,202415.0,15651.0,3690.0,4260.0,894063.0
2013-12-11,991533.0,354007.0,207461.0,201618.0,198108.0,73528.0,2101.0,4719.0,1041480.0
2013-12-12,1125648.0,448914.0,322311.0,274566.0,154813.0,20806.0,1074.0,4719.0,1227203.0
2013-12-13,1107963.0,537800.0,319494.0,212889.0,100642.0,29635.0,2328.0,4752.0,1207482.0
2013-12-14,1025955.0,437047.0,288188.0,182511.0,100992.0,62442.0,3379.0,4752.0,1079352.0
2013-12-15,961117.0,352018.0,296870.0,155443.0,169257.0,3462.0,1857.0,4752.0,983668.0
2013-12-16,1087398.0,410510.0,304133.0,218880.0,203073.0,16684.0,2021.0,4752.0,1160054.0
2013-12-17,1126457.0,437775.0,304761.0,227845.0,206022.0,9116.0,1761.0,4785.0,1191949.0
2013-12-18,1134261.0,435167.0,312477.0,240026.0,203222.0,48146.0,778.0,4752.0,1244526.0
2013-12-19,1137121.0,430772.0,307130.0,209482.0,203562.0,86967.0,971.0,4752.0,1243634.0
2013-12-20,1111754.0,423943.0,299139.0,232747.0,203384.0,57093.0,1531.0,4752.0,1222611.0
2013-12-21,1025172.0,362623.0,301500.0,209502.0,204787.0,56916.0,3348.0,4752.0,1143403.0
2013-12-22,954965.0,287231.0,301336.0,184034.0,204717.0,44831.0,1948.0,4752.0,1028830.0
2013-12-23,1016552.0,337950.0,301192.0,209339.0,203775.0,41159.0,1407.0,4752.0,1099551.0
2013-12-24,972025.0,285239.0,288355.0,212983.0,203289.0,72623.0,4249.0,4752.0,1071428.0
2013-12-25,837085.0,205465.0,198226.0,116517.0,205155.0,171227.0,1777.0,4752.0,903074.0
2013-12-26,838091.0,211099.0,167451.0,211538.0,205072.0,106389.0,2541.0,4752.0,908875.0
2013-12-27,882342.0,211404.0,200367.0,205921.0,204235.0,126463.0,2137.0,4752.0,955177.0
2013-12-28,894665.0,207682.0,231734.0,199690.0,205270.0,86029.0,3419.0,4752.0,938641.0
2013-12-29,868212.0,214856.0,228853.0,231319.0,205049.0,14552.0,2168.0,4752.0,901552.0
2013-12-30,939765.0,266169.0,280400.0,209856.0,202600.0,33534.0,1971.0,4752.0,999221.0
2013-12-31,930688.0,269725.0,247032.0,225147.0,203852.0,30324.0,1337.0,4752.0,982093.0
2014-01-01,834635.0,275337.0,209153.0,190052.0,204933.0,8840.0,1275.0,4752.0,894317.0
2014-01-02,1053338.0,372480.0,251447.0,253428.0,204743.0,82973.0,2764.0,6132.0,1173906.0
2014-01-03,957117.0,255759.0,163240.0,308442.0,205306.0,68508.0,9520.0,10324.0,1021202.0
2014-01-04,922027.0,290904.0,152484.0,269039.0,202561.0,69949.0,18367.0,8032.0,1011281.0
2014-01-05,791538.0,171652.0,62228.0,360174.0,205881.0,7358.0,19408.0,8258.0,834935.0
2014-01-06,728587.0,217630.0,63471.0,358001.0,101385.0,65879.0,13772.0,9237.0,829309.0
2014-01-07,866758.0,283883.0,88433.0,316997.0,198053.0,94463.0,21098.0,7837.0,1010711.0
2014-01-08,907052.0,279247.0,70147.0,445297.0,199645.0,61529.0,24277.0,8780.0,1088907.0
2014-01-09,879975.0,318521.0,69838.0,362498.0,201679.0,34946.0,27156.0,8223.0,1022828.0
2014-01-10,921413.0,355909.0,135864.0,348312.0,206723.0,36822.0,23509.0,7431.0,1114483.0
2014-01-11,969372.0,258283.0,167749.0,330505.0,207172.0,137349.0,5660.0,9765.0,1116425.0
2014-01-12,1010147.0,354100.0,186391.0,242790.0,207392.0,110613.0,479.0,10338.0,1112103.0
2014-01-13,1014696.0,347589.0,219979.0,199117.0,203713.0,153508.0,6722.0,6203.0,1136904.0
2014-01-14,1056290.0,362395.0,236192.0,231874.0,204830.0,120935.0,5929.0,6188.0,1168253.0
2014-01-15,1070231.0,357493.0,236301.0,227262.0,203144.0,200602.0,2983.0,5778.0,1233574.0
2014-01-16,1067176.0,356000.0,284806.0,242843.0,204050.0,65286.0,2299.0,6327.0,1161536.0
2014-01-17,1063317.0,352573.0,288296.0,238643.0,204289.0,52549.0,1684.0,6545.0,1144482.0
2014-01-18,988532.0,290263.0,251304.0,252969.0,205080.0,72684.0,2060.0,6527.0,1080663.0
2014-01-19,885188.0,261211.0,184808.0,201880.0,205292.0,60592.0,4690.0,6624.0,925046.0
2014-01-20,1041079.0,348613.0,233231.0,257826.0,203839.0,75262.0,1491.0,6640.0,1126735.0
2014-01-21,1082378.0,369614.0,284834.0,210854.0,204411.0,121033.0,985.0,6624.0,1198253.0
2014-01-22,1079876.0,377792.0,303361.0,251186.0,203752.0,44233.0,1386.0,6048.0,1187760.0
2014-01-23,1099091.0,372723.0,310200.0,268219.0,203339.0,3568.0,490.0,6624.0,1165168.0
2014-01-24,1107454.0,366639.0,258179.0,290423.0,204101.0,83813.0,1250.0,6531.0,1210819.0
2014-01-25,1027442.0,366493.0,186001.0,229687.0,204860.0,217669.0,331.0,6576.0,1211524.0
2014-01-26,966542.0,338825.0,185460.0,198148.0,204987.0,220476.0,201.0,6442.0,1154415.0
2014-01-27,1088593.0,416279.0,234516.0,234975.0,203257.0,158870.0,309.0,6502.0,1254614.0
2014-01-28,1121931.0,427306.0,248198.0,270752.0,203644.0,28122.0,102.0,6410.0,1184556.0
2014-01-29,1133718.0,403114.0,233764.0,212627.0,204388.0,220988.0,394.0,5772.0,1280902.0
2014-01-30,1110289.0,411708.0,239215.0,233818.0,202453.0,139073.0,1067.0,6446.0,1233671.0
2014-01-31,1139272.0,413189.0,249344.0,256682.0,203557.0,136463.0,3610.0,5878.0,1268645.0
2014-02-01,854593.0,309345.0,162858.0,214976.0,204883.0,10909.0,2749.0,4752.0,910437.0
2014-02-02,965514.0,330964.0,233123.0,206964.0,204499.0,136533.0,3967.0,5291.0,1121303.0
2014-02-03,887997.0,221070.0,154316.0,188069.0,205245.0,176840.0,3290.0,10312.0,959143.0
2014-02-04,941123.0,282928.0,182285.0,263260.0,205986.0,100242.0,16869.0,8034.0,1059568.0
2014-02-05,773562.0,175461.0,49542.0,362176.0,204751.0,7468.0,19603.0,8054.0,827032.0
2014-02-06,856291.0,301661.0,51406.0,447715.0,101491.0,13627.0,18160.0,9354.0,943409.0
2014-02-07,886129.0,316469.0,91994.0,327398.0,200604.0,46189.0,27349.0,8197.0,1018162.0
2014-02-08,842194.0,243633.0,54379.0,421072.0,203014.0,93859.0,22860.0,7748.0,1046534.0
2014-02-09,900643.0,339975.0,83157.0,313018.0,202218.0,57226.0,26288.0,8090.0,1029940.0
2014-02-10,949204.0,361334.0,144662.0,330099.0,206579.0,77032.0,7996.0,8801.0,1136442.0
2014-02-11,896091.0,274908.0,180968.0,338552.0,208466.0,21070.0,10391.0,9849.0,1044143.0
2014-02-12,1148867.0,362938.0,199271.0,276239.0,206081.0,289471.0,124.0,10442.0,1344587.0
2014-02-13,1037314.0,300325.0,234160.0,241908.0,203630.0,122357.0,7780.0,9775.0,1118140.0
2014-02-14,1030509.0,310295.0,234751.0,254236.0,204184.0,12326.0,9626.0,6944.0,1032206.0
2014-02-15,957423.0,244589.0,229573.0,249624.0,204969.0,11951.0,9931.0,9482.0,958547.0
2014-02-16,877935.0,228488.0,191426.0,189433.0,204842.0,47948.0,9342.0,13133.0,881678.0
2014-02-17,1001293.0,292569.0,217940.0,249474.0,203553.0,68133.0,9181.0,13870.0,1051588.0
2014-02-18,1019031.0,323759.0,228294.0,261165.0,204217.0,16571.0,8660.0,12102.0,1051135.0
2014-02-19,1015985.0,327467.0,232256.0,257157.0,203518.0,101733.0,7701.0,10201.0,1137217.0
2014-02-20,1033383.0,320707.0,229331.0,266288.0,203338.0,81249.0,4133.0,10183.0,1113796.0
2014-02-21,1030092.0,294461.0,225649.0,254565.0,204217.0,109950.0,5016.0,10719.0,1104603.0
2014-02-22,957328.0,260475.0,176985.0,220839.0,205379.0,92052.0,2354.0,10831.0,968935.0
2014-02-23,884150.0,256668.0,176426.0,190616.0,205280.0,64782.0,2781.0,10086.0,906605.0
2014-02-24,1022368.0,295097.0,210139.0,216994.0,203790.0,186347.0,4421.0,10265.0,1127061.0
2014-02-25,1059687.0,320324.0,234646.0,262783.0,205192.0,112121.0,3787.0,8627.0,1147421.0
2014-02-26,1057047.0,325965.0,240412.0,283744.0,203903.0,49413.0,7279.0,8994.0,1119740.0
2014-02-27,1056223.0,316494.0,239663.0,274947.0,203316.0,18622.0,8208.0,9418.0,1070672.0
2014-02-28,1043851.0,324973.0,240859.0,295193.0,203484.0,26463.0,6958.0,10088.0,1108066.0
2014-03-01,917404.0,321957.0,204223.0,248767.0,203137.0,17196.0,2058.0,4752.0,1002196.0
2014-03-02,1100849.0,402100.0,270718.0,267624.0,201635.0,68340.0,7146.0,5070.0,1222551.0
2014-03-03,1014263.0,285814.0,201430.0,250460.0,203453.0,63579.0,5123.0,9938.0,1019754.0
2014-03-04,927575.0,278760.0,151530.0,247077.0,204518.0,146700.0,17509.0,7878.0,1053947.0
2014-03-05,751113.0,180938.0,50299.0,359836.0,206146.0,45846.0,5993.0,8133.0,857173.0
2014-03-06,886491.0,315644.0,51516.0,467562.0,102453.0,11933.0,23228.0,9203.0,981545.0
2014-03-07,889016.0,298723.0,99616.0,346549.0,199644.0,41069.0,17283.0,8877.0,1011705.0
2014-03-08,770898.0,226317.0,51822.0,359532.0,201375.0,102403.0,27459.0,8330.0,977189.0
2014-03-09,897446.0,318244.0,75688.0,254957.0,195281.0,179928.0,11234.0,7474.0,1042818.0
2014-03-10,949314.0,355646.0,136477.0,301601.0,206891.0,117778.0,11412.0,9478.0,1139232.0
2014-03-11,1016878.0,323342.0,193333.0,335279.0,200796.0,78402.0,17155.0,9806.0,1158050.0
2014-03-12,1163916.0,365574.0,226573.0,270813.0,158975.0,339639.0,799.0,10646.0,1373043.0
2014-03-13,976170.0,320041.0,201445.0,236594.0,205330.0,81363.0,19612.0,8068.0,1072425.0
2014-03-14,949744.0,296868.0,179908.0,235036.0,204532.0,57425.0,20864.0,7879.0,1002451.0
2014-03-15,888319.0,215142.0,134753.0,197891.0,206911.0,176328.0,17873.0,7811.0,956700.0
2014-03-16,838538.0,198231.0,119650.0,175157.0,208033.0,208852.0,10894.0,7776.0,928576.0
2014-03-17,928556.0,266149.0,122013.0,239525.0,203071.0,136076.0,15138.0,7767.0,989733.0
2014-03-18,939378.0,287317.0,127836.0,218691.0,204937.0,133339.0,17901.0,7776.0,997779.0
2014-03-19,956634.0,309834.0,129988.0,211300.0,203928.0,163288.0,13448.0,7820.0,1039575.0
2014-03-20,925235.0,299956.0,113519.0,208445.0,203137.0,167494.0,19626.0,7864.0,1020021.0
2014-03-21,910904.0,290174.0,103751.0,214199.0,203459.0,89227.0,20381.0,7962.0,929134.0
2014-03-22,834029.0,209216.0,95919.0,204228.0,205295.0,122536.0,21751.0,7951.0,866927.0
2014-03-23,764902.0,205406.0,92103.0,203098.0,205017.0,54807.0,17677.0,7693.0,785778.0
2014-03-24,906655.0,306940.0,93539.0,266782.0,205818.0,126548.0,14791.0,6847.0,1021238.0
2014-03-25,942758.0,313858.0,150168.0,256403.0,205945.0,66690.0,8513.0,6776.0,1008322.0
2014-03-26,947172.0,300613.0,151273.0,256555.0,206016.0,26043.0,16824.0,5767.0,963073.0
2014-03-27,938340.0,309879.0,134874.0,253425.0,206133.0,28172.0,19627.0,5298.0,957397.0
2014-03-28,954891.0,336844.0,138058.0,298556.0,203337.0,38412.0,14555.0,5810.0,1035556.0
2014-03-29,873091.0,230151.0,106497.0,273996.0,207480.0,158161.0,21358.0,7569.0,1005183.0
2014-03-30,749636.0,200721.0,105986.0,217133.0,199438.0,50291.0,23419.0,7704.0,804613.0
2014-03-31,892080.0,270085.0,138991.0,286467.0,202553.0,30000.0,21435.0,7423.0,956895.0
2014-04-01,926552.0,310690.0,210360.0,228227.0,204859.0,27236.0,1251.0,4752.0,987648.0
2014-04-02,1132605.0,407462.0,301668.0,255089.0,202928.0,9363.0,7280.0,5708.0,1189480.0
2014-04-03,1049511.0,309506.0,214222.0,281016.0,205904.0,146662.0,2930.0,8601.0,1168826.0
2014-04-04,924855.0,291949.0,155047.0,270893.0,203064.0,81359.0,15288.0,7372.0,1024948.0
2014-04-05,759610.0,174827.0,50266.0,346129.0,206021.0,106724.0,10028.0,7879.0,901881.0
2014-04-06,872994.0,303697.0,50091.0,487638.0,101209.0,8148.0,22969.0,9167.0,982914.0
2014-04-07,883101.0,279754.0,84449.0,281886.0,200861.0,158457.0,24156.0,9214.0,1038756.0
2014-04-08,889126.0,272667.0,69626.0,393796.0,198968.0,123472.0,23001.0,8460.0,1089941.0
2014-04-09,922285.0,316091.0,66087.0,248228.0,200933.0,209526.0,11494.0,7652.0,1060006.0
2014-04-10,865294.0,294769.0,122900.0,325213.0,206931.0,92810.0,17258.0,9478.0,1069319.0
2014-04-11,1038661.0,319149.0,173469.0,265557.0,202577.0,230231.0,14230.0,8822.0,1213961.0
2014-04-12,1158262.0,371162.0,222537.0,291981.0,189588.0,266033.0,2080.0,10437.0,1353818.0
2014-04-13,813590.0,254244.0,119328.0,257279.0,204524.0,4897.0,14157.0,8950.0,863381.0
2014-04-14,917340.0,283707.0,116657.0,230455.0,203222.0,86324.0,18045.0,9008.0,947394.0
2014-04-15,958332.0,317445.0,122795.0,266187.0,202360.0,111260.0,10252.0,9214.0,1039473.0
2014-04-16,1011430.0,318474.0,166807.0,293347.0,202488.0,71845.0,7002.0,9128.0,1069109.0
2014-04-17,1003365.0,308756.0,111313.0,272815.0,203126.0,206352.0,8061.0,9093.0,1119474.0
2014-04-18,960972.0,299710.0,108480.0,278465.0,205579.0,181558.0,9274.0,9075.0,1092094.0
2014-04-19,852999.0,212643.0,101554.0,280216.0,206607.0,185314.0,12459.0,8941.0,1007691.0
2014-04-20,692199.0,177483.0,77628.0,275031.0,206388.0,27674.0,16635.0,9061.0,789862.0
2014-04-21,662551.0,169146.0,63622.0,240567.0,207794.0,36680.0,23684.0,8982.0,750411.0
2014-04-22,799997.0,183221.0,62455.0,333400.0,206385.0,110132.0,14734.0,8588.0,918836.0
2014-04-23,838662.0,199957.0,60936.0,403426.0,203834.0,13564.0,17978.0,7248.0,906848.0
2014-04-24,916145.0,214459.0,68089.0,405359.0,200946.0,71457.0,6409.0,7349.0,974027.0
2014-04-25,887903.0,193133.0,66482.0,377988.0,203182.0,197272.0,7759.0,7305.0,1053078.0
2014-04-26,827835.0,179330.0,65462.0,350913.0,204610.0,147588.0,21569.0,7488.0,976875.0
2014-04-27,747509.0,167668.0,65205.0,316267.0,206082.0,81485.0,22010.0,7493.0,866116.0
2014-04-28,877187.0,205674.0,67368.0,420293.0,203646.0,25745.0,15895.0,6935.0,945505.0
2014-04-29,888484.0,218698.0,67552.0,428310.0,203767.0,15734.0,18551.0,6761.0,959369.0
2014-04-30,862005.0,199101.0,94214.0,379549.0,196876.0,16966.0,15095.0,7836.0,909639.0
2014-05-01,884479.0,270171.0,142066.0,184789.0,205050.0,197094.0,1122.0,4752.0,1005109.0
2014-05-02,1134890.0,397406.0,286842.0,218537.0,203257.0,22124.0,7645.0,5887.0,1141606.0
2014-05-03,1056734.0,305950.0,263217.0,283381.0,205602.0,80398.0,4381.0,7677.0,1150584.0
2014-05-04,885822.0,219739.0,112285.0,275451.0,204892.0,223958.0,9033.0,7876.0,1053201.0
2014-05-05,887400.0,215054.0,54289.0,340670.0,199874.0,193784.0,11675.0,8243.0,1023589.0
2014-05-06,884671.0,273938.0,51457.0,469386.0,101586.0,85355.0,17607.0,9364.0,1008649.0
2014-05-07,831101.0,260055.0,71695.0,344084.0,204420.0,50110.0,29544.0,9238.0,969109.0
2014-05-08,922508.0,281652.0,74487.0,473160.0,202581.0,57128.0,24848.0,8486.0,1122417.0
2014-05-09,931974.0,261299.0,52970.0,249999.0,202110.0,295097.0,12566.0,7634.0,1081690.0
2014-05-10,792737.0,286418.0,116631.0,300555.0,208241.0,46171.0,20143.0,9555.0,987676.0
2014-05-11,1058240.0,344653.0,150571.0,322982.0,206894.0,206406.0,13415.0,8085.0,1252931.0
2014-05-12,1152377.0,407870.0,256744.0,337340.0,204531.0,108686.0,5500.0,10366.0,1331048.0
2014-05-13,841322.0,263520.0,61473.0,426966.0,97828.0,44758.0,21987.0,7048.0,923574.0
2014-05-14,939539.0,288951.0,62867.0,449684.0,102806.0,171805.0,6884.0,7590.0,1090559.0
2014-05-15,922456.0,290327.0,65431.0,484792.0,101562.0,104405.0,13169.0,8410.0,1068079.0
2014-05-16,898364.0,284829.0,74449.0,486323.0,102037.0,57235.0,16353.0,8283.0,1029498.0
2014-05-17,831833.0,259987.0,74870.0,456878.0,102636.0,37192.0,18288.0,8293.0,958145.0
2014-05-18,740840.0,221404.0,61051.0,413200.0,102139.0,30563.0,22574.0,8191.0,859139.0
2014-05-19,850938.0,278022.0,85696.0,467278.0,101493.0,22544.0,26656.0,8267.0,989952.0
2014-05-20,884339.0,307794.0,95712.0,438903.0,102613.0,4237.0,26161.0,8322.0,983723.0
2014-05-21,863912.0,312579.0,101463.0,394586.0,102962.0,55231.0,26453.0,8387.0,1001629.0
2014-05-22,876326.0,317202.0,97707.0,396461.0,102048.0,80153.0,25124.0,8358.0,1026998.0
2014-05-23,873108.0,286299.0,101313.0,423296.0,101849.0,39622.0,23744.0,6777.0,982855.0
2014-05-24,813368.0,266652.0,75141.0,382010.0,102209.0,22974.0,23243.0,7328.0,879535.0
2014-05-25,721873.0,239625.0,70166.0,356891.0,102260.0,3732.0,24575.0,8127.0,805416.0
2014-05-26,847709.0,323884.0,88450.0,387527.0,101835.0,18991.0,23166.0,7757.0,951641.0
2014-05-27,879398.0,325282.0,118963.0,349412.0,101717.0,24465.0,21533.0,8125.0,949495.0
2014-05-28,889745.0,338281.0,84035.0,398467.0,102282.0,33155.0,22565.0,7760.0,986544.0
2014-05-29,878632.0,332353.0,72449.0,399827.0,103481.0,40151.0,20891.0,8921.0,978043.0
2014-05-30,883491.0,331161.0,68702.0,404188.0,101486.0,78357.0,9943.0,8989.0,1002824.0
2014-05-31,824567.0,241535.0,65913.0,402639.0,102694.0,91806.0,12296.0,9285.0,926128.0
2014-06-01,968074.0,330404.0,238096.0,222477.0,202738.0,29370.0,1567.0,5467.0,1030236.0
2014-06-02,1125958.0,436415.0,231322.0,230368.0,203645.0,35187.0,4478.0,6664.0,1148012.0
2014-06-03,1019466.0,286583.0,216117.0,264770.0,197977.0,194517.0,4586.0,8232.0,1172766.0
2014-06-04,834805.0,205271.0,109867.0,234725.0,206256.0,195592.0,7330.0,5798.0,964848.0
2014-06-05,909338.0,262876.0,64589.0,416671.0,201980.0,54455.0,25405.0,7733.0,1033649.0
2014-06-06,882907.0,265058.0,51495.0,388906.0,101634.0,206123.0,25754.0,9362.0,1048323.0
2014-06-07,754555.0,241859.0,64775.0,308544.0,203328.0,14979.0,28058.0,9243.0,870734.0
2014-06-08,895953.0,289282.0,76886.0,466191.0,200940.0,34699.0,21362.0,8425.0,1097782.0
2014-06-09,832083.0,226948.0,48404.0,300699.0,203070.0,185688.0,13874.0,8031.0,986742.0
2014-06-10,920374.0,330447.0,165496.0,283071.0,204894.0,94077.0,21612.0,9344.0,1108909.0
2014-06-11,1051422.0,352341.0,137341.0,397883.0,203572.0,47449.0,12061.0,7880.0,1158464.0
2014-06-12,1056421.0,381731.0,174522.0,241267.0,207060.0,167443.0,4284.0,9290.0,1185542.0
2014-06-13,913861.0,324028.0,88874.0,408988.0,198102.0,26171.0,22855.0,8845.0,1077822.0
2014-06-14,831774.0,298190.0,61872.0,359520.0,201731.0,17329.0,19721.0,8844.0,967169.0
2014-06-15,742902.0,249432.0,50657.0,286492.0,200389.0,31051.0,18622.0,8854.0,845445.0
2014-06-16,853287.0,299418.0,109578.0,303205.0,198348.0,15887.0,11653.0,8708.0,946725.0
2014-06-17,899020.0,305720.0,135688.0,295406.0,203211.0,18969.0,11104.0,8332.0,978377.0
2014-06-18,888909.0,308955.0,143789.0,283372.0,202265.0,14572.0,14303.0,6986.0,974205.0
2014-06-19,874915.0,310989.0,77524.0,274592.0,198937.0,116317.0,10972.0,7663.0,996947.0
2014-06-20,859746.0,269250.0,75769.0,254660.0,201629.0,168550.0,20224.0,8421.0,998436.0
2014-06-21,802503.0,237655.0,73471.0,296811.0,205733.0,79426.0,18690.0,9122.0,920853.0
2014-06-22,716208.0,216449.0,64740.0,243139.0,204449.0,38329.0,25619.0,8763.0,801441.0
2014-06-23,847610.0,292960.0,78261.0,304426.0,201402.0,42511.0,26351.0,8890.0,954750.0
2014-06-24,866084.0,304413.0,88962.0,281363.0,203118.0,98029.0,18795.0,8384.0,1003033.0
2014-06-25,877083.0,303261.0,87799.0,301400.0,201273.0,71914.0,18598.0,8255.0,992495.0
2014-06-26,879258.0,298001.0,88102.0,247867.0,202213.0,181093.0,21690.0,8583.0,1047491.0
2014-06-27,866954.0,304002.0,89107.0,324917.0,200944.0,18175.0,18199.0,9200.0,964527.0
2014-06-28,788307.0,231258.0,74410.0,313342.0,201747.0,35418.0,25685.0,9074.0,890905.0
2014-06-29,711747.0,202957.0,62198.0,270539.0,202904.0,53521.0,28036.0,8149.0,828281.0
2014-06-30,862206.0,278055.0,78454.0,305865.0,203567.0,73726.0,28472.0,9361.0,977478.0
2014-07-01,1010982.0,383198.0,257326.0,223571.0,204378.0,5934.0,2876.0,6321.0,1083571.0
2014-07-02,1121583.0,420013.0,225226.0,230282.0,204178.0,48245.0,6936.0,7426.0,1142145.0
2014-07-03,1028554.0,282347.0,206671.0,259097.0,204150.0,125485.0,5074.0,9023.0,1091811.0
2014-07-04,935482.0,271138.0,156818.0,316950.0,204760.0,26532.0,14360.0,6409.0,996953.0
2014-07-05,893080.0,244638.0,61529.0,417733.0,200270.0,71327.0,26995.0,8137.0,1030647.0
2014-07-06,797268.0,247313.0,34646.0,402420.0,100957.0,145410.0,26442.0,8702.0,965873.0
2014-07-07,902272.0,315266.0,115227.0,346401.0,202108.0,11838.0,29154.0,9304.0,1029319.0
2014-07-08,917802.0,301702.0,80523.0,479438.0,200289.0,26079.0,22997.0,8820.0,1119857.0
2014-07-09,747504.0,213648.0,49137.0,303819.0,203349.0,89253.0,20680.0,8405.0,888276.0
2014-07-10,983005.0,340157.0,142067.0,275437.0,206675.0,210878.0,6267.0,8839.0,1190269.0
2014-07-11,1047791.0,347893.0,152723.0,388636.0,206221.0,17973.0,14410.0,8075.0,1135869.0
2014-07-12,994986.0,317800.0,137749.0,258339.0,208717.0,171883.0,1787.0,9171.0,1105406.0
2014-07-13,756821.0,272801.0,63229.0,246731.0,202592.0,34634.0,27426.0,8903.0,856299.0
2014-07-14,892844.0,342747.0,70248.0,303569.0,201380.0,46950.0,23520.0,8864.0,997236.0
2014-07-15,911565.0,318079.0,77549.0,317641.0,203260.0,98572.0,26123.0,8967.0,1050127.0
2014-07-16,927543.0,346772.0,74926.0,313504.0,202656.0,116421.0,24193.0,9013.0,1087430.0
2014-07-17,919689.0,325145.0,77350.0,334647.0,202079.0,113639.0,17415.0,8998.0,1079186.0
2014-07-18,915362.0,301062.0,74161.0,359111.0,201468.0,112923.0,17457.0,9011.0,1075134.0
2014-07-19,849506.0,250898.0,69159.0,352795.0,203025.0,106756.0,19821.0,9138.0,1011524.0
2014-07-20,765718.0,267191.0,68166.0,245008.0,204367.0,105318.0,28029.0,9208.0,927210.0
2014-07-21,907133.0,307670.0,81693.0,404547.0,200371.0,32578.0,27892.0,8180.0,1062863.0
2014-07-22,942445.0,310487.0,95130.0,423573.0,203359.0,37731.0,15874.0,7644.0,1093761.0
2014-07-23,927157.0,316406.0,100364.0,426987.0,200367.0,17042.0,16656.0,7673.0,1085481.0
2014-07-24,929002.0,328053.0,99227.0,391770.0,200062.0,18101.0,19746.0,9101.0,1066048.0
2014-07-25,920619.0,316497.0,95183.0,365995.0,200191.0,42867.0,25416.0,9078.0,1055197.0
2014-07-26,851150.0,265567.0,73952.0,377612.0,201828.0,57585.0,23023.0,9198.0,1008729.0
2014-07-27,780065.0,245395.0,59475.0,314596.0,203164.0,93112.0,22516.0,9261.0,947511.0
2014-07-28,898171.0,285369.0,89347.0,368768.0,200154.0,78223.0,17388.0,9105.0,1048317.0
2014-07-29,933547.0,290080.0,91397.0,411789.0,202626.0,32488.0,13791.0,9114.0,1051227.0
2014-07-30,921894.0,274077.0,81379.0,421416.0,199413.0,24685.0,25684.0,8964.0,1035600.0
2014-07-31,931409.0,275538.0,73734.0,436983.0,200864.0,36194.0,21948.0,8926.0,1054190.0
2014-08-01,1048813.0,432698.0,270302.0,243508.0,204229.0,4806.0,2462.0,6480.0,1164453.0
2014-08-02,1031018.0,385105.0,185204.0,234081.0,203192.0,23938.0,4649.0,7275.0,1043388.0
2014-08-03,952954.0,218892.0,156838.0,256364.0,206748.0,216303.0,6917.0,9061.0,1071079.0
2014-08-04,914975.0,281543.0,128915.0,292303.0,202365.0,33676.0,22836.0,6388.0,967969.0
2014-08-05,888456.0,253220.0,61886.0,435749.0,203758.0,35050.0,22964.0,8023.0,1020582.0
2014-08-06,709041.0,215367.0,33282.0,319521.0,108691.0,148001.0,26416.0,7158.0,858422.0
2014-08-07,932116.0,337443.0,86726.0,355131.0,202384.0,39999.0,26654.0,8724.0,1057020.0
2014-08-08,896932.0,285610.0,65940.0,484633.0,200268.0,25324.0,22922.0,7649.0,1092319.0
2014-08-09,864162.0,293133.0,91307.0,369359.0,175162.0,32385.0,23716.0,8414.0,993384.0
2014-08-10,984595.0,345627.0,150796.0,360302.0,206769.0,108004.0,11594.0,7644.0,1190668.0
2014-08-11,942652.0,308076.0,142370.0,277966.0,206389.0,92122.0,5477.0,7737.0,1040090.0
2014-08-12,1128135.0,361905.0,186703.0,367682.0,204159.0,63674.0,1270.0,9187.0,1194556.0
